id_ciudadano;id_usuario_asociado;fecha_alta;nombre;apellido;doc_nro;email;telefono;sexo;fecha_nacimiento;calle;calleAltura;contribuyente;enabled;habilitado;idCatastral;id_localidad;cuil;id_tipo_documento;id_sexo;id_nacionalidad;mails_chk;ren_chck;emp_chk;id_representacion;domicilio_manual;latitud;longitud;nivel_ciudadano;fecha_actualizacion;actualizado_por;codigo_postal
8355297;9506;25/10/2024;Sol Geraldine;Munidigital;19256694;;1117328689;0;24/5/1957;Belgrano 9142;;;True;1;;14086;;1;;;True;True;;;0;;;;;;
8798067;9506;1/7/2025;Mariano;Vazquez Pianzola;47673932;mariano.vazquez.pianzola292@example.com;;1;5/8/1973;San Lorenzo 6060;;;True;1;;;23476739326;1;2;;True;True;;;0;;;;;;1602
9154631;9506;3/9/2025;Silvia Nora;Furman;34247249;silvia.nora.furman584@example.com;1182764163;0;3/7/1939;Brown 2876;;;True;1;;25015;;1;;;True;True;;;0;;;;22/1/2026;seed@example.com;
9563784;9506;8/1/2026;Lukas Uriel;Basiletti;29991624;lukas.uriel.basiletti950@example.com;1114575005;1;7/12/1982;Alvear 8099;;;True;1;;25829;20299916249;1;2;;True;True;;;0;;;;8/1/2026;seed@example.com;1602
8672339;9506;12/3/2025;Lorena Marta;Larocca;10635038;;1146478621;1;16/7/1942;Güemes 295;;;True;1;;14086;;1;;;True;True;;;0;;;;;;
9593551;9506;21/1/2026;Susana Beatriz;Seewald;25338759;susana.beatriz.seewald742@example.com;;0;7/11/1969;Calle Falsa 3321;;;True;1;;;23253387599;1;1;;True;True;;;0;;;;;;1602
8749931;9506;19/5/2025;Shirley Monica;Sanchez;47198621;shirley.monica.sanchez295@example.com;1149074987;1;19/10/1975;Lavalle 8033;;;True;1;;25015;20471986212;1;2;;True;True;;;0;;;;28/5/2025;seed@example.com;1602
8755403;9506;22/5/2025;Florencia;Marcello;20104328;florencia.marcello205@example.com;1152917112;1;17/12/1969;Av. Siempre Viva 6888;;;True;1;;25015;;1;;;True;True;;;0;;;;;;
8679593;9506;19/3/2025;Maria Belen;Barvio;45491648;maria.belen.barvio536@example.com;1191876938;0;14/3/1947;Mitre 4356;;;True;1;;25015;20454916482;1;;;True;True;;;0;;;;25/3/2026;seed@example.com;1602
8845530;9506;8/8/2025;Luciana Ailen;Mongelos Flor;33361717;luciana.ailen.mongelos.flor758@example.com;;1;11/9/1945;Calle Falsa 2076;;;True;1;;25015;;1;;;True;True;;;0;;;;;;
9179139;9506;23/9/2025;Walter Aurelio;Lopez;39158776;walter.aurelio.lopez54@example.com;1148710198;0;3/11/1996;Sarmiento 3495;;;True;1;;25015;27391587766;1;1;;True;True;;;0;;;;23/9/2025;seed@example.com;1602
8750476;9506;19/5/2025;Romina Luján;Aulino;17070126;romina.lujan.aulino349@example.com;1109381019;0;22/4/1965;25 de Mayo 2539;;;True;1;;25015;;1;;;True;True;;;0;;;;;;
9212209;9506;21/10/2025;Lidia;Ricco;46493150;lidia.ricco822@example.com;1135017104;0;21/12/1981;San Lorenzo 7957;;;True;1;;25015;;1;;;True;True;;;0;;;;;;
9151706;9506;1/9/2025;Gilda;Origuela;49733844;;;1;25/12/1963;Belgrano 4823;;;True;1;;25015;;1;;;True;True;;;0;;;;;;
8403545;9506;23/12/2024;Santiago;Jalikis;46028459;santiago.jalikis844@example.com;1165280841;0;1/1/1997;Lavalle 7169;;;True;1;;25017;;1;;;True;True;;;0;;;;17/10/2025;seed@example.com;
8405202;9506;26/12/2024;Juan;Lozano;28275328;juan.lozano857@example.com;;0;12/2/1968;San Lorenzo 2834;;;True;1;;25015;;1;;;True;True;;;0;;;;17/10/2025;seed@example.com;
8353793;9506;23/10/2024;Johanna;Becerra;14616637;johanna.becerra49@example.com;1179912711;0;27/12/1986;Lavalle 2517;;;True;1;;;;1;;;True;True;;;0;;;;;;
7787332;9506;13/6/2024;Lorena Analia Rita;Lopez;15018568;lorena.analia.rita.lopez724@example.com;1107390638;0;17/7/1937;25 de Mayo 8887;;;True;1;;25015;;1;;;True;True;;;0;;;;29/5/2025;seed@example.com;
8704158;9506;16/4/2025;Mariana;Montenegro;25049654;mariana.montenegro797@example.com;1168285695;0;22/1/1945;Güemes 3967;;;True;1;;25015;;1;;;True;True;;;0;;;;;;
8336776;9506;30/9/2024;Angela Margarita;Macaroni;38385868;angela.margarita.macaroni819@example.com;1160080909;0;17/8/1958;Güemes 2300;;;True;1;;25015;;1;;;True;True;;;0;;;;11/11/2025;seed@example.com;
9654617;9506;19/2/2026;Marta Inés;Garcia Birkhofer;38899804;marta.ines.garcia.birkhofer3@example.com;;0;12/10/1980;Castelli 5084;;;True;1;;;24388998041;1;1;;True;True;;;0;;;;;;1602
8758885;9506;26/5/2025;Jorge Miguel;Malic;17549715;;1116935646;0;29/3/1985;San Martín 3667;;;True;1;;25015;;1;;;True;True;;;0;;;;;;
9568558;9506;12/1/2026;Manuel Jose;Rey;35252731;manuel.jose.rey801@example.com;1178650344;;10/11/2005;Calle Falsa 4375;;;True;1;;25015;24352527319;1;;;True;True;;;0;;;;15/1/2026;seed@example.com;1602
9337415;9506;18/11/2025;Silvina;Paz;16961359;silvina.paz519@example.com;1146943541;0;30/4/1945;Independencia 2366;;;True;1;;25015;;1;;;True;True;;;0;;;;;;
9564662;9506;9/1/2026;Florencia Catalina;Rodas Aguirre;49595026;florencia.catalina.rodas.aguirre398@example.com;1181527193;1;16/5/1948;Güemes 6431;;;True;1;;25015;20495950263;1;2;;True;True;;;0;;;;9/1/2026;seed@example.com;1602
9167556;9506;15/9/2025;Maria Elena;Acosta;21806843;maria.elena.acosta867@example.com;1137604462;0;11/3/1945;Castelli 7149;;;True;1;;25015;;1;;;True;True;;;0;;;;14/1/2026;seed@example.com;
8293651;9506;5/8/2024;Sabrina;Mannella;25444085;sabrina.mannella365@example.com;1184133604;0;10/4/1953;Rivadavia 8721;;;True;1;;25015;;1;;;True;True;;;0;;;;;;
9178059;9506;23/9/2025;Alejandro;Gonzalez Gho;38551910;alejandro.gonzalez.gho56@example.com;1100169996;0;13/1/1937;Alvear 956;;;True;1;;25015;;1;;;True;True;;;0;;;;29/1/2026;seed@example.com;
8495157;9506;3/2/2025;Milagros Camila;Torres;24830694;milagros.camila.torres885@example.com;1163753424;1;29/10/1950;Güemes 8319;;;True;1;;;27248306947;1;;;True;True;;;0;;;;12/3/2026;;1602
9201113;9506;12/10/2025;Felipe Nicolas;Cristante;27046544;felipe.nicolas.cristante371@example.com;;1;3/3/1991;Independencia 9833;;;True;1;;;23270465448;1;2;;True;True;;;0;;;;;;1602
8660685;9506;27/2/2025;Silvia Rita;Cantero;12999384;silvia.rita.cantero635@example.com;1171144444;0;24/1/1938;Castelli 9246;;;True;1;;25015;24129993842;1;1;;True;True;;;0;;;;22/12/2025;seed@example.com;1602
9192936;9506;3/10/2025;Norma Elva;Montemurro;30986185;norma.elva.montemurro474@example.com;1133532177;0;12/5/1938;Alvear 7070;;;True;1;;25829;27309861850;1;1;;True;True;;;0;;;;15/10/2025;seed@example.com;1602
8701114;9506;14/4/2025;Maria Del Carmen;Udaquiola;29729659;maria.del.carmen.udaquiola979@example.com;1142333340;0;8/10/1940;Urquiza 5900;;;True;1;;25015;24297296593;1;1;;True;True;;;0;;;;3/3/2026;seed@example.com;1602
9571395;9506;14/1/2026;Giannina Vanesa;Barros;29757242;giannina.vanesa.barros960@example.com;1117639026;0;14/9/1984;Mitre 2420;;;True;1;;25019;23297572428;1;;;True;True;;;0;;;;14/1/2026;seed@example.com;1030
9649676;9506;13/2/2026;Milagros;Sarachini;18748049;milagros.sarachini801@example.com;;1;18/8/1958;Calle Falsa 5800;;;True;1;;;27187480495;1;2;;True;True;;;0;;;;13/2/2026;seed@example.com;1602
9464153;9506;18/12/2025;Luis Miguel;Pradines;46378630;luis.miguel.pradines188@example.com;1186742582;1;1/8/1963;Mitre 4802;;;True;1;;25015;;1;;;True;True;;;0;;;;27/1/2026;seed@example.com;
8847089;9506;10/8/2025;Tadeo Benjamin;Maldonado;45561273;tadeo.benjamin.maldonado925@example.com;;1;24/5/1987;Alvear 6629;;;True;1;;;24455612735;1;2;;True;True;;;0;;;;2/3/2026;;1602
9165465;9506;12/9/2025;Veronica Lorena;Gomez;43956829;veronica.lorena.gomez99@example.com;1194646239;0;19/3/1965;Urquiza 6409;;;True;1;;;;1;;;True;True;;;0;;;;9/3/2026;seed@example.com;
8799281;9506;1/7/2025;Mariana Aime;Higa Maeshiro;44578869;mariana.aime.higa.maeshiro540@example.com;;1;24/10/1966;Belgrano 716;;;True;1;;;27445788699;1;2;;True;True;;;0;;;;17/3/2026;;1602
8711584;9506;24/4/2025;Alejandra;Rojas Miñarro;22853574;alejandra.rojas.minarro605@example.com;1145384098;1;7/6/2005;Alvear 2792;;;True;1;;14086;23228535749;1;2;;True;True;;;0;;;;30/1/2026;seed@example.com;
9492125;9506;6/1/2026;Fabiana;Alvarez;42400521;fabiana.alvarez322@example.com;1122299252;0;20/12/1939;Rivadavia 2384;;;True;1;;;24424005217;1;;;True;True;;;0;;;;6/1/2026;seed@example.com;1602
8732090;9506;16/5/2025;Omar Pedro;Seward;33787416;omar.pedro.seward748@example.com;1163977267;0;4/9/1971;Moreno 2101;;;True;1;;25017;;1;;;True;True;;;0;;;;24/10/2025;seed@example.com;
8641087;9506;10/2/2025;Georgina Yamila;Costas;31265553;;1195112704;0;12/5/1974;Mitre 2271;;;True;1;;25017;;1;;;True;True;;;0;;;;;;
8641889;9506;10/2/2025;Miguel Angel;Ossorio;41510735;miguel.angel.ossorio996@example.com;1109109320;1;31/10/1958;Lavalle 3359;;;True;1;;25022;;1;;;True;True;;;0;;;;20/1/2026;seed@example.com;
8765529;9506;2/6/2025;Maria;Garcia;17729580;maria.garcia662@example.com;1102341851;0;24/2/1994;Belgrano 9105;;;True;1;;25022;27177295800;1;1;;True;True;;;0;;;;19/1/2026;seed@example.com;1602
9348127;9506;26/11/2025;Blanca Elena;Parodi;34315495;blanca.elena.parodi89@example.com;1100138408;0;13/4/1987;Güemes 5149;;;True;1;;25015;;1;;;True;True;;;0;;;;;;
9563216;9506;8/1/2026;Ana;Segovia;33137055;ana.segovia298@example.com;1140959654;1;12/11/1988;Alvear 8570;;;True;1;;25829;23331370554;1;2;;True;True;;;0;;;;8/1/2026;seed@example.com;1603
8765558;9506;2/6/2025;Erminda Hortensia;Soria;33786461;erminda.hortensia.soria392@example.com;1134757164;0;25/3/1975;Independencia 4302;;;True;1;;25015;;1;;;True;True;;;0;;;;29/10/2025;seed@example.com;
9156223;9506;4/9/2025;Elvis Cristhian;Rainieri;20898514;elvis.cristhian.rainieri295@example.com;;1;29/12/1984;Rivadavia 6759;;;True;1;;25022;24208985148;1;2;;True;True;;;0;;;;4/9/2025;seed@example.com;1604
9475775;9506;2/1/2026;Daiana Alanis;Verdecchia;34577776;daiana.alanis.verdecchia100@example.com;;0;27/6/2003;Belgrano 757;;;True;1;;;24345777766;1;1;;True;True;;;0;;;;;;1602
7851982;9506;26/7/2024;Cecilia;Cerolini;15603116;cecilia.cerolini817@example.com;1103070033;0;4/2/1975;Brown 130;;;True;1;;;;1;;;True;True;;;0;;;;27/3/2026;seed@example.com;
9315399;9506;4/11/2025;Olga Emiliana;Ferreira;10122849;olga.emiliana.ferreira83@example.com;1177724239;0;3/4/1998;San Martín 811;;;True;1;;25022;;1;;;True;True;;;0;;;;26/3/2026;seed@example.com;
8667647;9506;7/3/2025;Edgardo Patricio;Politi;29328172;edgardo.patricio.politi152@example.com;;0;18/8/1945;25 de Mayo 523;;;True;1;;25017;;1;;;True;True;;;0;;;;;;
8683012;9506;25/3/2025;Matias Ezequiel;Zurro;26689514;matias.ezequiel.zurro604@example.com;1176571209;1;25/8/1953;Güemes 2177;;;True;1;;25022;;1;;;True;True;;;0;;;;2/2/2026;seed@example.com;
8296928;9506;8/8/2024;Mayra;Davidoff;28610936;mayra.davidoff286@example.com;1124879333;1;25/1/1955;Calle Falsa 8710;;;True;1;;25022;23286109362;1;;;True;True;;;0;;;;6/8/2025;seed@example.com;
9159963;9506;8/9/2025;Patricia Monica;Gargarella;17710956;;1146867897;0;30/12/1960;Castelli 4977;;;True;1;;25017;;1;;;True;True;;;0;;;;;;
8826944;9506;24/7/2025;Ezequiel;De Rosa;17053898;ezequiel.de.rosa767@example.com;1183186654;1;30/11/1950;Belgrano 7782;;;True;1;;25015;;1;;;True;True;;;0;;;;30/9/2025;seed@example.com;
8692577;9506;3/4/2025;Margarita Encarnacion;Martinez;38020478;margarita.encarnacion.martinez740@example.com;1197122125;0;17/3/1964;Belgrano 5175;;;True;1;;25022;23380204784;1;1;;True;True;;;0;;;;6/3/2026;seed@example.com;1603
8721005;9506;6/5/2025;Nicolás Germán;Almeyda Ignacio;46247751;nicolas.german.almeyda.ignacio503@example.com;1129110104;0;5/10/2004;Castelli 4750;;;True;1;;25022;;1;;;True;True;;;0;;;;16/9/2025;seed@example.com;
8672575;9506;12/3/2025;Juan Luis;Insfran Ferreira;29676801;juan.luis.insfran.ferreira289@example.com;1115328973;0;25/4/2005;Calle Falsa 154;;;True;1;;25017;;1;;;True;True;;;0;;;;;;
9344777;9506;25/11/2025;Angela Liliana;Vigna;23327002;angela.liliana.vigna365@example.com;1130647472;0;6/12/1981;Rivadavia 5497;;;True;1;;;;1;;;True;True;;;0;;;;;;
8329183;9506;19/9/2024;Angie Graciela;Rosso;21630234;angie.graciela.rosso954@example.com;1144347739;0;20/10/1971;Alvear 4592;;;True;1;;25022;;1;;;True;True;;;0;;;;9/10/2024;seed@example.com;
8827380;9506;24/7/2025;Virginia;Lemmi;44142926;virginia.lemmi116@example.com;;0;3/5/1940;Pueyrredón 955;;;True;1;;;27441429260;1;1;;True;True;;;0;;;;14/2/2026;;1603
9676545;9506;5/3/2026;Gregorio Milagro;Antonioli;45477930;gregorio.milagro.antonioli286@example.com;1190608436;1;2/9/2000;25 de Mayo 463;;;True;1;;25022;27454779304;1;;;True;True;;;0;;;;5/3/2026;seed@example.com;1602
8795171;9506;27/6/2025;Maria Laura;Demonte;21850736;maria.laura.demonte503@example.com;1182030304;0;20/10/1944;Alvear 1332;;;True;1;;25017;20218507363;1;1;;True;True;;;0;;;;27/6/2025;seed@example.com;1603
9338060;9506;19/11/2025;Federico Esteban;Britez;46076144;federico.esteban.britez945@example.com;1106938956;1;6/9/1965;Belgrano 5264;;;True;1;;25829;27460761445;1;2;;True;True;;;0;;;;19/11/2025;seed@example.com;1602
9470448;9506;26/12/2025;Amelia Gladys;Cierdaliso;43330454;amelia.gladys.cierdaliso173@example.com;1107952806;0;28/7/2000;Calle Falsa 3729;;;True;1;;25015;;1;;;True;True;;;0;;;;;;
8668932;9506;10/3/2025;Maria Victoria;Saggion Zyupas;30646686;maria.victoria.saggion.zyupas141@example.com;1193826584;0;31/5/1946;Las Heras 603;;;True;1;;25017;27306466860;1;1;;True;True;;;0;;;;10/3/2025;seed@example.com;1603
9199044;9506;8/10/2025;Leandro;Yassine;19216069;leandro.yassine326@example.com;;0;2/11/1943;Las Heras 6828;;;True;1;;;27192160692;1;1;;True;True;;;0;;;;17/3/2026;;1602
9688174;9506;12/3/2026;Carla Andrea;Lopez Schimpf;26240699;carla.andrea.lopez.schimpf850@example.com;1197276862;0;3/4/1960;Castelli 7921;;;True;1;;25017;20262406990;1;;;True;True;;;0;;;;12/3/2026;seed@example.com;1603
8757797;9506;26/5/2025;Mariano Martin;Mayo;28130007;mariano.martin.mayo704@example.com;1129869034;0;4/2/1981;Castelli 3409;;;True;1;;25017;;1;;;True;True;;;0;;;;10/2/2026;seed@example.com;
9152258;9506;2/9/2025;Susana;Pastrana;13414465;susana.pastrana879@example.com;1100237121;0;16/7/1991;Güemes 227;;;True;1;;;;1;;;True;True;;;0;;;;16/3/2026;seed@example.com;
8673193;9506;13/3/2025;Macarena Emilia;Cafure;43087768;macarena.emilia.cafure961@example.com;1160957581;;25/8/1938;San Martín 2544;;;True;1;;;;1;;;True;True;;;0;;;;13/3/2025;;
8812310;9506;14/7/2025;Juan Manuel;Collazo;26533219;;;0;6/1/2006;Sarmiento 2561;;;True;1;;25015;;1;;;True;True;;;0;;;;;;
9188119;9506;1/10/2025;Graciela Beatriz;Russo;37112673;graciela.beatriz.russo746@example.com;1114838659;1;2/12/1953;Av. Siempre Viva 1462;;;True;1;;25015;;1;;;True;True;;;0;;;;4/11/2025;seed@example.com;
9184909;9506;29/9/2025;Elvira;Dimilta;18105926;;1165882995;1;18/2/1959;Calle Falsa 8198;;;True;1;;25017;;1;;;True;True;;;0;;;;30/9/2025;seed@example.com;
9685210;9506;11/3/2026;Maria Paula;San Martin;49738784;maria.paula.san.martin344@example.com;1171065775;0;20/5/1959;Belgrano 2172;;;True;1;;25022;20497387842;1;;;True;True;;;0;;;;11/3/2026;seed@example.com;0
8807515;9506;10/7/2025;Silvia Anatilde;Alonso;17476602;silvia.anatilde.alonso790@example.com;1153953116;0;22/12/1939;Alvear 639;;;True;1;;25017;;1;;;True;True;;;0;;;;11/12/2025;seed@example.com;
8816722;9506;17/7/2025;Laura Carolina;Cuello;47798660;laura.carolina.cuello983@example.com;1140089102;0;20/12/1951;Urquiza 3575;;;True;1;;25017;;1;;;True;True;;;0;;;;30/1/2026;seed@example.com;
8817632;9506;17/7/2025;Susana Carolina;Profeta;46679015;susana.carolina.profeta331@example.com;1134225418;0;12/12/1973;9 de Julio 913;;;True;1;;25017;;1;;;True;True;;;0;;;;4/3/2026;seed@example.com;
9443923;9506;12/12/2025;Maria Elena;Gimenez;38911011;maria.elena.gimenez956@example.com;1198065492;0;29/7/1948;Moreno 5466;;;True;1;;25017;27389110110;1;1;;True;True;;;0;;;;3/2/2026;seed@example.com;1603
9064704;9506;21/8/2025;Marcela Elizabeth Lujan;Girichener;47617685;marcela.elizabeth.lujan.girichener517@example.com;1161180345;0;22/2/1995;Belgrano 5232;;;True;1;;;;1;;;True;True;;;0;;;;27/8/2025;seed@example.com;
8811080;9506;13/7/2025;Mario;Errecartr;38199452;mario.errecartr214@example.com;;0;21/4/1946;Independencia 4571;;;True;1;;;20381994526;1;1;;True;True;;;0;;;;;;1603
9182386;9506;26/9/2025;Rosa Mabel;Bordoli;28897992;rosa.mabel.bordoli968@example.com;1149762941;0;14/11/1946;Sarmiento 3960;;;True;1;;25022;;1;;;True;True;;;0;;;;16/3/2026;seed@example.com;
8666552;9506;6/3/2025;Fernando;López;43589663;fernando.lopez122@example.com;1172394918;0;5/6/1946;9 de Julio 5207;;;True;1;;25022;;1;;;True;True;;;0;;;;15/12/2025;seed@example.com;
8824738;9506;23/7/2025;Graciela;Daguano;18938914;graciela.daguano191@example.com;1114567913;0;3/10/1969;Belgrano 6898;;;True;1;;25014;;1;;;True;True;;;0;;;;9/12/2025;seed@example.com;
9161451;9506;9/9/2025;Ana Maria;Ferrari;34426795;ana.maria.ferrari83@example.com;1191691592;1;30/9/1998;San Lorenzo 882;;;True;1;;25022;23344267957;1;2;;True;True;;;0;;;;9/9/2025;seed@example.com;1605
8855384;9506;18/8/2025;Ernesto Oscar;Salomone;14078960;;1163089274;1;4/5/1951;San Lorenzo 1240;;;True;1;;;;1;;;True;True;;;0;;;;16/3/2026;seed@example.com;
9709144;9506;26/3/2026;Alicia;Charlin;26890365;alicia.charlin961@example.com;1120367253;0;15/11/1984;Belgrano 5704;;;True;1;;25017;27268903656;1;;;True;True;;;0;;;;26/3/2026;seed@example.com;1603
8336625;9506;30/9/2024;Nahuel Ezequiel;Tealdi;35877426;;1153352448;0;30/12/1950;San Lorenzo 714;;;True;1;;25017;;1;;;True;True;;;0;;;;22/1/2026;seed@example.com;
8839552;9506;4/8/2025;Mario;Capraro;18141432;mario.capraro922@example.com;;1;25/6/1964;Mitre 6273;;;True;1;;;24181414326;1;2;;True;True;;;0;;;;;;melo 4595 1602
9167121;9506;15/9/2025;Veronica Adriana;Furchi;14884270;;1125532733;0;14/3/1946;Urquiza 2090;;;True;1;;25017;;1;;;True;True;;;0;;;;25/2/2026;seed@example.com;
9632971;9506;9/2/2026;Mauro;Fandiño;15858636;mauro.fandino858@example.com;1141024091;0;23/7/1973;Rivadavia 9400;;;True;1;;;20158586362;1;;;True;True;;;0;;;;20/2/2026;seed@example.com;1602
9162421;9506;10/9/2025;Carla Abigail;Perez;41110758;carla.abigail.perez734@example.com;1108726354;1;21/5/1956;Belgrano 5933;;;True;1;;25017;;1;;;True;True;;;0;;;;;;
8839637;9506;4/8/2025;Adriana Verónica;Bosco;34192480;adriana.veronica.bosco851@example.com;1143806664;0;19/7/1946;Urquiza 1651;;;True;1;;25022;;1;;;True;True;;;0;;;;2/3/2026;seed@example.com;
8675318;9506;14/3/2025;Paula;Colmenero;43424198;paula.colmenero45@example.com;;1;17/9/2005;Güemes 5534;;;True;1;;;20434241980;1;;;True;True;;;0;;;;20/5/2025;seed@example.com;
8388923;9506;6/12/2024;Carina Irene;De Napoli;44337751;carina.irene.de.napoli98@example.com;1176356685;1;20/2/1987;Urquiza 2944;;;True;1;;25017;;1;;;True;True;;;0;;;;;;
8719917;9506;5/5/2025;Maria Constanza;Rodriguez;34287971;maria.constanza.rodriguez231@example.com;1199277735;1;12/4/1957;9 de Julio 7340;;;True;1;;25017;;1;;;True;True;;;0;;;;;;
9149223;9506;29/8/2025;Marcelo;Ciapanna;17472963;marcelo.ciapanna881@example.com;;0;10/9/1965;Av. Siempre Viva 7108;;;True;1;;25014;23174729632;1;;;True;True;;;0;;;;24/2/2026;seed@example.com;1604
8856015;9506;18/8/2025;Hector Adolfo;Santacapita;44335690;;1178334440;0;3/4/1970;Independencia 4571;;;True;1;;25017;;1;;;True;True;;;0;;;;4/2/2026;seed@example.com;
8816620;9506;17/7/2025;Patricio Andres;Moreno;41851618;patricio.andres.moreno621@example.com;1149651496;0;15/1/1964;San Martín 5792;;;True;1;;25022;24418516183;1;1;;True;True;;;0;;;;18/7/2025;seed@example.com;1602
9031645;9506;21/8/2025;Maria Ines;Pastene;16715005;;1176675118;1;14/12/2001;Rivadavia 7712;;;True;1;;25017;;1;;;True;True;;;0;;;;;;
9157741;9506;5/9/2025;Carmen;Godoy;41376519;carmen.godoy714@example.com;1113071940;1;13/1/1995;Castelli 3605;;;True;1;;25015;;1;;;True;True;;;0;;;;15/9/2025;seed@example.com;
9141788;9506;25/8/2025;Jorge Norberto;Teti;25384687;jorge.norberto.teti578@example.com;1195771603;1;3/10/2006;Urquiza 1585;;;True;1;;25017;;1;;;True;True;;;0;;;;8/1/2026;seed@example.com;
9175103;9506;19/9/2025;Mabel Zulema;Escande;36744648;mabel.zulema.escande884@example.com;1125300737;1;6/11/1957;Av. Siempre Viva 3360;;;True;1;;25017;;1;;;True;True;;;0;;;;;;
9152089;9506;2/9/2025;Monica Lucia;Mensano;48631337;;;0;24/5/1980;Sarmiento 9827;;;True;1;;25019;;1;;;True;True;;;0;;;;;;
9465536;9506;19/12/2025;Sandra Carina;Barbeito;20353317;sandra.carina.barbeito973@example.com;1114569754;0;8/8/2006;Sarmiento 4638;;;True;1;;25017;;1;;;True;True;;;0;;;;;;
9315816;9506;4/11/2025;Martín Ariel;Guardia;18544883;martin.ariel.guardia57@example.com;1136833884;0;14/5/1959;Independencia 7730;;;True;1;;;;1;;;True;True;;;0;;;;5/11/2025;seed@example.com;
8845672;9506;8/8/2025;Marcelo Carlos;Zanabria;37079469;marcelo.carlos.zanabria770@example.com;1151328681;0;10/6/1970;Rivadavia 8936;;;True;1;;;23370794695;1;;;True;True;;;0;;;;4/2/2026;seed@example.com;
9355837;9506;1/12/2025;Angel;Dadamo;42192655;angel.dadamo735@example.com;1186865741;1;27/2/1969;Independencia 1514;;;True;1;;;;1;;;True;True;;;0;;;;;;
9567650;9506;12/1/2026;Elizabeth;Heinzmann;31622641;elizabeth.heinzmann395@example.com;1147191462;1;12/7/2003;Castelli 9429;;;True;1;;;27316226414;1;;;True;True;;;0;;;;12/1/2026;seed@example.com;1636
9278491;9506;22/10/2025;Evangelina Marianela;Gonzalez;44355655;evangelina.marianela.gonzalez485@example.com;1119516329;0;4/4/2004;Alvear 9507;;;True;1;;25017;;1;;;True;True;;;0;;;;24/10/2025;seed@example.com;
8840608;9506;5/8/2025;Elma Antonia;Pino;46942340;;1176462948;1;17/4/1984;Belgrano 4976;;;True;1;;25017;;1;;;True;True;;;0;;;;2/1/2026;seed@example.com;
9154770;9506;3/9/2025;Cecilia Dolores;Aguirre;46731375;cecilia.dolores.aguirre514@example.com;1102984465;0;28/11/1954;San Lorenzo 552;;;True;1;;25022;;1;;;True;True;;;0;;;;23/10/2025;seed@example.com;
9302868;9506;29/10/2025;Maria Teresa;Carrion;15426192;;1136429657;0;9/1/1940;Brown 7336;;;True;1;;;;1;;;True;True;;;0;;;;27/11/2025;seed@example.com;
7799664;9506;1/7/2024;Ximena;Spazzal;34672763;ximena.spazzal771@example.com;1153375283;1;20/1/1941;Independencia 9471;;;True;1;;25022;;1;;;True;True;;;0;;;;;;
9358050;9506;1/12/2025;Mirtha Elida;Moreira;23503344;mirtha.elida.moreira135@example.com;1185438059;0;22/7/1950;Pueyrredón 9817;;;True;1;;;;1;;;True;True;;;0;;;;;;
9141516;9506;25/8/2025;Carina Del Valle;Barthet;37878463;carina.del.valle.barthet636@example.com;1122873744;0;26/1/1978;Belgrano 259;;;True;1;;25015;;1;;;True;True;;;0;;;;30/10/2025;seed@example.com;
9662542;9506;25/2/2026;Marisol Celeste;Palacio;18254823;marisol.celeste.palacio700@example.com;1131669825;0;16/11/1966;Belgrano 4092;;;True;1;;25014;20182548232;1;;;True;True;;;0;;;;25/2/2026;seed@example.com;1608
8835694;9506;31/7/2025;Lidia Ercilia;Herrera;14611458;lidia.ercilia.herrera836@example.com;1179597736;0;23/1/1947;Sarmiento 7401;;;True;1;;25022;;1;;;True;True;;;0;;;;;;
9202420;9506;13/10/2025; Maria Agustina;Cestoni;17644202;maria.agustina.cestoni92@example.com;1121478873;0;31/12/1953;Av. Siempre Viva 2183;;;True;1;;25014;;1;;;True;True;;;0;;;;11/12/2025;seed@example.com;
9183186;9506;26/9/2025;Maria Ines;Beneito;14564096;maria.ines.beneito920@example.com;1123530293;0;31/12/1970;Castelli 3369;;;True;1;;;;1;;;True;True;;;0;;;;;;
9163535;9506;11/9/2025;Mariel;Ortiz;13893481;mariel.ortiz726@example.com;1134140349;1;7/8/1964;Independencia 3120;;;True;1;;25015;;1;;;True;True;;;0;;;;14/10/2025;seed@example.com;
8491401;9506;29/1/2025;Daniel Alejandro;Dominguez;18784021;;1120939063;1;30/6/1971;25 de Mayo 7806;;;True;1;;25017;;1;;;True;True;;;0;;;;;;
9316509;9506;5/11/2025;Carmen Alejandra;Werner;24868954;;1101631348;0;25/5/1947;Calle Falsa 4488;;;True;1;;25015;;1;;;True;True;;;0;;;;;;
8856106;9506;18/8/2025;Diego Arian;Piterman;31974632;diego.arian.piterman457@example.com;;1;11/7/1961;Mitre 2760;;;True;1;;;20319746328;1;2;;True;True;;;0;;;;;;1630
9170238;9506;17/9/2025;Monica Elida;Alcoba Nieto;11847650;monica.elida.alcoba.nieto465@example.com;1183781266;0;8/7/1967;San Lorenzo 8934;;;True;1;;;;1;;;True;True;;;0;;;;;;
9663907;9506;25/2/2026;Maria;Garcia Moreno;24236525;maria.garcia.moreno353@example.com;;0;7/2/2008;Mitre 6188;;;True;1;;25022;27242365257;1;;;True;True;;;0;;;;25/2/2026;seed@example.com;1602
9179055;9506;23/9/2025;Carmen Anush;Ciabattini;23658027;carmen.anush.ciabattini150@example.com;1150495766;0;9/3/2004;Las Heras 3478;;;True;1;;25017;;1;;;True;True;;;0;;;;24/9/2025;seed@example.com;
